#DEPTH	POR	Vma	Vsh	Sw	Sh	Sxo	Vma1	Vma2	Vma3	Shm	Shr	DEN	AC	CNL	RT	RXO	GR	SP	CAL	Vsh_multi	POR_multi	Sw_multi
1551.875	13.23214644	78.59079443	8.177059134	86.58739825	13.41260175	97.01669474	75.36529402	3.146909615	0.078590794	10.42929649	2.983305259	2.093787111128162	136.9052588703379	3.5120288	3.562388367	4.24903348	68.87764379854505	43.50926842	22.496535499510138	7.694718242	11.733968305101497	89.3012166
1552	13.42031437	78.17134607	8.408339563	86.19529886	13.80470114	96.70023054	74.96306054	3.130114186	0.078171346	10.50493168	3.299769462	2.093733187628139	138.0499428108324	3.621341325	3.572045549	4.250443676	74.94352683014239	42.58261122	22.49657585842365	8.40293467	11.318976360687307	90.15602469
1552.125	13.31864945	78.03404261	8.647307938	84.25281349	15.74718651	94.68942575	74.83139225	3.124616322	0.078034043	10.43661226	5.310574251	2.094201576825198	139.50648259643188	3.656458054	3.550147281	4.218199099	83.35194990035703	43.13087152	22.496626703624973	8.096376061	10.633564637509966	89.66914415
1552.25	13.39315741	78.13705474	8.469787849	85.4466907	14.5533093	95.72198271	74.93017658	3.128741103	0.078137055	10.275292	4.278017294	2.0965298215484083	140.9513548735378	3.706628069	3.536799035	4.184556072	93.61596681338744	43.18887486	22.496687800446953	6.296429038	9.694612934283716	88.1326735
1552.375	13.04691833	78.31091535	8.64216632	86.18194757	13.81805243	96.65792675	75.09690166	3.135702779	0.078310915	10.47597918	3.342073249	2.101312426928275	142.09246828190754	6.832194363	2.997947506	3.433131353	105.00009080502129	43.77546638	22.49675805663443	12.39674687	8.581880771584297	78.51598859
1552.5	4.565149191	53.78778701	41.6470638	67.42594356	32.57405644	78.80362943	40.61101528	5.208915156	7.967856578	11.37768587	21.19637057	2.1087697720397918	142.84916993395245	9.922295467	2.426206442	2.662399178	116.67701776967982	49.00868328	22.496835541485638	19.70894039	7.392716107335968	78.3634305
1552.625	4.493113277	53.28048131	42.22640541	69.27018133	30.72981867	80.79219349	40.22798781	5.159786673	7.892706822	11.52201215	19.20780651	2.118850880662256	143.3370182721049	12.96385862	1.865413881	1.893548309	127.8463240388346	49.26322445	22.49691751159926	50.44441223	6.209358846022331	93.46951842
1552.75	4.551925262	54.12571108	41.32236366	70.70051393	29.29948607	81.95844726	40.86615571	5.241640388	8.017914977	11.25793332	18.04155274	2.1308802253038426	143.66628293862792	15.91418893	1.321061268	1.152584553	137.771573844334	53.23719926	22.497000515531685	41.06449783	5.111384641215956	71.18483782
1552.875	4.459674399	55.37103547	40.16929013	69.67698099	30.32301901	80.96490604	41.80640425	5.362240053	8.20239117	11.28792505	19.03509396	2.1433506935591016	143.82925875082822	15.72162552	1.330113839	1.162312634	145.86113182024158	51.72624241	22.497080675126995	40.95830619	4.188718820937615	72.54054546
1553	4.502218849	55.80884118	39.68893997	68.90246932	31.09753068	80.04223558	42.13695762	5.404638019	8.267245541	11.13976625	19.95776442	2.1542126801924186	143.77737589633	15.48570799	1.354097059	1.185763878	151.6913658748284	53.30889813	22.497153910483686	41.47324562	3.526329709511378	73.62948656
1553.125	4.578399119	55.87531856	39.54628232	68.76854581	31.23145419	79.58206734	42.18714957	5.411075819	8.277093171	10.81352153	20.41793266	2.1616129817221843	143.5759746611574	15.35247318	1.371790236	1.202156082	155.0992587598551	53.52716243	22.497216290404097	40.8293128	3.1693706795059597	72.46140242
1553.25	4.581426941	55.66336558	39.75520748	69.64462797	30.35537203	80.50714113	42.0271202	5.390549876	8.245695506	10.86251316	19.49285887	2.1646528481687874	143.38621116829302	15.31154753	1.377634118	1.209708787	156.2722027280911	52.93809504	22.497264419922193	40.90456963	3.108614973856096	72.58523703
1553.375	4.645078724	55.77426615	39.58065513	69.37178057	30.62821943	80.04521996	42.11085268	5.401289705	8.262123767	10.67343939	19.95478004	2.163849302043359	143.3822707497025	15.33628523	1.370320258	1.205318262	155.80445740622864	51.85990135	22.497295777668413	40.66122174	3.290533079372974	73.71308208
1553.5	4.736278405	55.34947208	39.91424951	69.81471697	30.18528303	80.67927521	41.79012339	5.360151812	8.199196876	10.86455825	19.32072479	2.161176854561024	143.68392486400745	15.45231133	1.360855748	1.196291216	154.52149848401805	52.53382719	22.49730896558177	41.37128294	3.627563500799983	74.2120266
1553.625	4.625875037	54.59753831	40.77658665	68.54817406	31.45182594	79.52703942	41.22239612	5.287333065	8.087809128	10.97886536	20.47296058	2.159622966521084	144.33369587751025	15.54995137	1.362671032	1.195287084	153.14603441926795	54.17589146	22.49730385988876	42.3766017	4.004834875599881	75.6202817
1553.75	4.713060944	54.65312569	40.63381337	67.71992682	32.28007318	78.98664876	41.26436587	5.292716257	8.096043568	11.26672194	21.01335124	2.1621278973106004	145.18027087068447	15.73169218	1.346208013	1.179075341	152.05356123146976	53.36023623	22.49728162204777	41.23131633	4.31665179112151	71.52307034
1553.875	4.643859177	53.7722731	41.58386772	69.38036535	30.61963465	80.51454764	40.59930192	5.207412758	7.965558424	11.13418229	19.48545236	2.170139532881145	145.9299132410759	15.80442605	1.341889775	1.173815051	151.26400181983644	52.03608838	22.49724458517248	40.38383961	4.522533357825573	69.94684339
1554	4.662609481	54.61899114	40.71839938	69.39244021	30.60755979	80.54171557	41.23859349	5.289410599	8.090987044	11.14927535	19.45828443	2.1828055341956114	146.31166328465196	15.75381744	1.34087367	1.172819455	150.6588926639752	52.07534944	22.49719598693162	40.8957988	4.6535073738392265	70.68837285
1554.125	4.74162037	54.97733573	40.2810439	69.49704836	30.50295164	80.73219177	41.50915189	5.324113395	8.144070438	11.2351434	19.26780823	2.197123096394665	146.2618321694592	15.66052621	1.338418823	1.17277074	150.1438093624248	52.27078357	22.497139605503527	40.42477608	4.75549137081526	70.59183717
1554.25	4.823101441	55.44970521	39.72719335	69.64325274	30.35674726	80.75568081	41.86580171	5.369858585	8.214044916	11.11242807	19.24431919	2.208847289844803	145.9027813462802	15.57471314	1.342981103	1.176986187	149.73434978077688	51.53300084	22.49707936302503	39.75004256	4.845073708489055	71.22024894
1554.375	4.787833479	54.56323172	40.6489348	69.87396441	30.12603559	81.11200402	41.19649386	5.284010748	8.08272712	11.23803961	18.88799598	2.2135943654239423	145.42796700765984	15.57377337	1.335393629	1.170538816	149.55546886637467	51.81243598	22.49701893131312	40.44054449	4.916402987321009	72.42318392
1554.5	4.763771151	54.43413038	40.80209847	70.76589319	29.23410681	82.15140864	41.09901937	5.271508319	8.063602686	11.38551545	17.84859136	2.2080990402653162	144.9808895496862	15.50347188	1.329758227	1.167555219	149.73463394498188	52.53616819	22.496961428006554	40.64980149	4.956841520642752	74.45482612
1554.625	4.810596015	55.52242667	39.66697731	71.6780644	28.3219356	82.78911079	41.92070809	5.376901075	8.224817513	11.11104639	17.21088921	2.1912233344316574	144.586356202248	15.55950445	1.323473096	1.16261358	150.22906261525057	52.47726186	22.49690929099013	40.04165232	4.947031340616943	71.83638811
1554.75	4.776185338	54.86445256	40.35936211	69.88427971	30.11572029	80.8510355	41.42392251	5.313181566	8.127348484	10.96675579	19.1489645	2.1643447704045435	144.14996352321845	15.55785039	1.321253797	1.161571454	150.7315115705636	51.85538465	22.496864172678556	39.5593822	4.868248085156836	71.26767039
1554.875	4.684003514	54.62460065	40.69139583	70.3442232	29.6557768	81.35956564	41.24282881	5.289953836	8.09181801	11.01534244	18.64043436	2.131029425007853	143.52882529780072	15.42719017	1.325598877	1.168110528	150.903508993877	51.48951283	22.496826882478466	38.03684413	4.724393399086691	74.20960665
1555	4.724533312	55.79968664	39.47578005	72.17256752	27.82743248	83.01995303	42.13004573	5.403751476	8.265889433	10.8473855	16.98004697	2.096071340674104	142.6923220630133	15.36407377	1.336091476	1.177887188	150.59770843400872	53.55200077	22.496797397002585	40.22185802	4.546250271271095	73.55283499
1555.125	4.841528989	56.27687722	38.88159379	70.85359315	29.14640685	81.70393008	42.49033558	5.44996355	8.336578083	10.85033693	18.29606992	2.0644146771985525	141.77892549180717	15.13814687	1.341914372	1.18505334	149.9188414677568	49.98836128	22.496774945417044	38.63005042	4.369644291592615	71.53508067
1555.25	4.838183116	57.0429922	38.11882468	72.59157612	27.40842388	83.52067592	43.06877	5.524155633	8.450066565	10.9290998	16.47932408	2.03995484792743	140.9617572597333	14.90068989	1.357194165	1.198955687	149.0683849246946	52.21153856	22.496758192679152	39.82381821	4.209990348728983	75.77870488
1555.375	4.805298989	57.00763701	38.187064	71.48091044	28.51908956	82.65665283	43.04207602	5.520731767	8.444829222	11.17574239	17.34334717	2.0247481330015273	140.2799448788557	14.68583746	1.371976307	1.212550691	148.23631634817866	52.71851364	22.496745415413713	39.72070813	4.062776920115038	76.26794577
1555.5	4.902217309	57.91237483	37.18540786	73.12661656	26.87338344	84.12107126	43.72517387	5.608348358	8.578852605	10.99445471	15.87892874	2.018758087601925	139.6557508823538	14.54134497	1.37657769	1.218112753	147.5100092267615	52.31507668	22.496734783056436	40.18129706	3.927270929333441	75.6532073
1555.625	4.770298442	57.75421559	37.47548597	72.5389849	27.4610151	83.25073012	43.60576	5.593031906	8.555423678	10.71174522	16.74926988	2.020605414505862	139.03336673772856	14.56246078	1.386889132	1.226624859	146.8646759118895	52.62383144	22.496724578225386	39.27433491	3.821777376723789	75.66205859
1555.75	4.729077048	57.08479761	38.18612534	70.4504618	29.5495382	81.12371809	43.10033405	5.528204152	8.456259412	10.67325628	18.87628191	2.028244831581287	138.4513266862362	14.61431438	1.387386231	1.228216983	146.24486403732286	51.94686402	22.49671337753727	39.44888711	3.7781702633245664	74.41094518
1555.875	4.622674835	56.68051779	38.69680738	70.6024581	29.3975419	81.21786088	42.79509349	5.489052897	8.3963714	10.61540278	18.78213912	2.0393917132484054	137.9883645065045	14.6725957	1.403921177	1.24099524	145.62599881497954	52.21909429	22.496700179344767	38.56812119	3.8152892982583246	73.03625345
1556	4.717738488	57.74058135	37.54168016	69.33534819	30.66465181	80.06123271	43.59546584	5.591711539	8.55340397	10.72588452	19.93876729	2.0518295462216862	137.6658391962887	14.73947627	1.405427877	1.240552093	145.0190043354052	51.62262862	22.496684537394692	38.30534518	3.916266371716066	71.93332911
1556.125	4.733703188	57.15810639	38.10819042	71.08951189	28.91048811	82.00745835	43.15568386	5.535303518	8.467119012	10.91794646	17.99254165	2.0640230466485154	137.38018167803617	14.6560707	1.416296158	1.248491736	144.43824770257027	51.32987235	22.496666511575338	38.12304139	4.0261886973603005	73.06435108
1556.25	4.654730923	58.04307764	37.30219143	69.99561564	30.00438436	80.98918961	43.82385749	5.621005876	8.598214274	10.99357398	19.01081039	2.0752879325051667	136.96055580195315	14.42465564	1.433475522	1.262885301	143.9434275751151	51.58593119	22.49664661240317	38.69811893	4.089418997043994	73.57276082
1556.375	4.525507635	59.13287675	36.34161561	71.63156004	28.36843996	82.60417643	44.64668087	5.726544166	8.75965172	10.9726164	17.39582357	2.085586701243342	136.27817983493588	14.24087317	1.447787494	1.275709283	143.66846174223747	52.11908001	22.49662561486035	37.63879836	4.089046338849442	72.8905797
1556.5	4.450166832	59.81806783	35.73176533	70.23185419	29.76814581	80.9509741	45.16401588	5.792899419	8.861152536	10.71911991	19.0490259	2.0952229447513115	135.34882625336945	14.05747114	1.482840031	1.3054501	143.74530787290306	50.58323716	22.49660438102783	36.90627217	4.056691567949303	71.59970999
1556.625	4.479051017	59.51983343	36.00111556	68.5394632	31.4605368	79.20637236	44.93884205	5.764017812	8.816973567	10.66690916	20.79362764	2.1046969267900915	134.38237952103844	13.99050586	1.504489116	1.324553554	144.16676211616266	50.60813738	22.496583766891533	37.09723353	4.051261186705038	71.29141688
1556.75	4.507359411	59.06969641	36.42294418	67.74751916	32.25248084	78.27682928	44.59897825	5.720425657	8.750292497	10.52931012	21.72317072	2.1143597778671226	133.7420840702768	14.00687423	1.534925072	1.349762478	144.7759284622166	52.10139285	22.4965645752718	36.8170321	4.123514841605958	70.29541135
1556.875	4.569227953	59.36350644	36.0672656	66.60816128	33.39183872	77.11965485	44.82081158	5.748878799	8.793816061	10.51149357	22.88034515	2.124028470063183	133.7161262531348	14.15480308	1.552732206	1.363620727	145.38849736169098	51.06831548	22.49654756946524	36.66287661	4.286394815689739	68.11538935
1557	4.685102373	58.52695801	36.78793962	65.05222591	34.94777409	75.39245033	44.18919829	5.667865803	8.669893917	10.34022442	24.60754967	2.1326030090586845	134.25933216774013	14.28267679	1.565222215	1.374583693	145.82938001115107	50.47743478	22.496533544182576	37.20440269	4.503499029139904	68.69705915
1557.125	4.783239013	58.32969263	36.88706836	64.63602395	35.36397605	74.76089458	44.04025839	5.648762235	8.640671999	10.12487063	25.23910542	2.1385440720958546	135.03822644206957	14.43444175	1.566116578	1.37668583	145.8974975123364	51.44754915	22.496523242149408	37.61445284	4.711473588764873	67.42013693
1557.25	4.693293558	57.58594215	37.72076429	65.19087262	34.80912738	75.05619253	43.47870969	5.576735975	8.530496484	9.865319904	24.94380747	2.1408647557665423	135.70741159129025	14.56467643	1.565445393	1.377138022	145.39670642510404	51.14490782	22.496517303054173	37.54459023	4.854389512994608	67.05960631
1557.375	4.688183319	58.09489723	37.21691945	64.62564777	35.37435223	74.60492063	43.86298247	5.626024186	8.60589057	9.979272855	25.39507937	2.139990176732865	136.12861535732222	14.5506949	1.565641921	1.379370505	144.2964303516642	50.59235152	22.49651621259705	35.88703871	4.921223124151074	68.90730262
1557.5	4.723463108	58.66912385	36.60741304	65.30787642	34.69212358	75.26294416	44.29653677	5.681633422	8.69095366	9.955067741	24.73705584	2.1373223993020822	136.3743925045078	14.47512437	1.567383837	1.381619381	142.7790433460428	50.91789322	22.496520153605715	36.91497743	4.948443045312096	67.20557809
1557.625	4.707036024	59.10526486	36.18769911	65.62220429	34.37779571	75.73691249	44.62583325	5.723870176	8.755561431	10.11470819	24.26308751	2.134664908659419	136.61366177363857	14.33751175	1.589777001	1.400193455	141.12209501084587	50.96759025	22.496528922392763	34.60403085	4.976897957409286	64.13149834
1557.75	4.682692514	59.14856772	36.16873976	64.22936101	35.77063899	74.19464794	44.65852791	5.728063711	8.761976103	9.965286922	25.80535206	2.133787947934725	136.9049919178276	14.18929191	1.614140562	1.419583263	139.53437666592794	50.18691737	22.49654190451721	36.16654873	5.002531924730717	66.99472666
1557.875	4.654676563	59.77091434	35.57440909	63.65847722	36.34152278	73.89394126	45.12841391	5.788332982	8.854167452	10.23546404	26.10605874	2.136272143251714	137.09182769801916	14.08252564	1.641835804	1.440063288	138.1609232612173	52.84898394	22.49655807866135	37.38281131	4.983833604684522	67.74644852
1558	4.644976821	59.99635033	35.35867285	63.22903896	36.77096104	73.59967082	45.29862326	5.810164647	8.887562423	10.37063186	26.40032918	2.142897823176422	136.86899024034696	13.99919185	1.665320519	1.45927056	137.18620684557993	51.6727864	22.496576091329082	36.80325747	4.895681507275519	67.1764493
1558.125	4.751167222	60.12998154	35.11885124	63.81410907	36.18589093	73.9501263	45.39951789	5.823105756	8.907357889	10.13601723	26.0498737	2.1534443325872505	136.03900565374863	13.9642062	1.66738702	1.461818144	136.7924306398402	51.94012622	22.49659436543193	36.5175575	4.756971437279859	66.47872925
1558.25	4.682259388	59.50974732	35.80799329	64.53747492	35.46252508	74.40844672	44.93122681	5.763041054	8.815479461	9.870971799	25.59155328	2.1668208335500694	134.68396508997594	13.90523024	1.664093949	1.462443537	136.98017577972684	50.2728092	22.496611224223933	35.16088128	4.613993900216386	65.42218328
1558.375	4.674577028	60.31429186	35.01113111	65.15458398	34.84541602	74.94354869	45.53867642	5.84095473	8.934660707	9.788964709	25.05645131	2.18141774436888	133.16931055841314	13.76211927	1.665572059	1.469312379	137.50396854205286	50.25262701	22.496625060111075	34.91765261	4.50648609711918	67.82562733
1558.5	4.567092721	61.45469884	33.97820843	65.56332027	34.43667973	75.20269327	46.3997099	5.951393987	9.103594955	9.639372992	24.79730673	2.1952125843262187	131.8690273197883	13.69378272	1.652263187	1.461952868	138.06304324138154	51.66020138	22.496634358255278	34.4694972	4.450566711083248	69.50843334
1558.625	4.591989085	60.74380005	34.66421087	66.82759626	33.17240374	76.50047418	45.86296498	5.882549149	8.998285925	9.672877929	23.49952582	2.2060281235658334	130.97890254609936	13.4975278	1.663234927	1.47473859	138.42312563234026	49.84851323	22.496637828072352	34.61235166	4.437380372455918	68.11130047
1558.75	4.592741139	61.54903852	33.85822034	66.4620595	33.5379405	76.00517833	46.47093853	5.960530027	9.117569967	9.543118829	23.99482167	2.2119249604414266	130.51768382579533	13.3717249	1.66114229	1.476110219	138.39908517016673	50.61187122	22.496634428646143	34.56664085	4.443780194464733	69.2299962
1558.875	4.511257964	61.58460417	33.90413787	67.68423359	32.31576641	77.15066273	46.49779141	5.963974275	9.122838487	9.466429144	22.84933727	2.2118484926781936	130.43672936788616	13.36321439	1.642789184	1.461130578	137.8985303568533	50.25068759	22.496623510769968	35.0497663	4.447456643329398	69.77234483
1559	4.442709925	61.39794367	34.1593464	68.23203973	31.76796027	77.96705904	46.35685844	5.945897705	9.095187524	9.735019306	22.03294096	2.2062030913403765	130.6212206517156	13.27048184	1.649583303	1.465981091	137.0410515353801	51.19668029	22.496604978457086	34.29956734	4.433201862986153	68.69267225
1559.125	4.467312062	61.73802822	33.79465972	67.48341733	32.51658267	77.4667131	46.61363009	5.978832161	9.145565965	9.983295766	22.5332869	2.196780641635077	130.9137493847578	13.2583709	1.645612316	1.459646753	136.13490018073	48.93182946	22.496579396079305	33.9646548	4.39432333561348	68.51919293
1559.25	4.393566222	61.68910572	33.91732806	67.11594886	32.88405114	77.25937309	46.57669248	5.974094411	9.138318829	10.14342424	22.74062691	2.1858918990096745	131.24825269691735	13.21880773	1.647785519	1.459935878	135.44829097837288	51.28290325	22.49654802378001	34.17721987	4.329065459863995	69.56859231
1559.375	4.50093564	61.95766711	33.54139725	68.05065399	31.94934601	77.92439737	46.7794625	6.000102424	9.178102184	9.873743384	22.07560263	2.17547625991423	131.65480739067186	13.20476872	1.6470214	1.459675998	135.09176343421936	50.24733632	22.496512797331597	34.77264047	4.244039454334208	70.36275864
1559.5	4.524852398	61.47347247	34.00167513	68.60882768	31.39117232	78.3539435	46.41388442	5.953212062	9.106375986	9.745115821	21.6460565	2.166863172902796	132.134134787051	13.28860244	1.62788048	1.443657873	135.0545193537623	51.60662236	22.49647612547712	34.93014872	4.154357226430943	70.59335709
1559.625	4.464651061	60.73860072	34.79674822	68.72810757	31.27189243	78.69030851	45.85903936	5.882045635	8.997515722	9.962200945	21.30969149	2.1607891193695683	132.54201581511526	13.33210529	1.624704852	1.442799908	135.27641835311323	50.21480837	22.496440670869987	34.97672081	4.081258087007149	69.56371665
1559.75	4.516710347	61.20431556	34.27897409	66.84464985	33.15535015	76.58317507	46.21066477	5.927146378	9.066504414	9.738525229	23.41682493	2.157337957684043	132.7498143415757	13.42798695	1.635891984	1.451404221	135.61350483849995	50.44735904	22.4964090598666	35.09316444	4.051409231930695	69.5492506
1559.875	4.630469745	61.12109429	34.24843596	64.85479949	35.14520051	74.52437171	46.1478308	5.919087066	9.054176427	9.669572217	25.47562829	2.15562154955038	132.83158584381155	13.55541586	1.635383733	1.450918618	135.8544781139925	51.14730942	22.496383535562508	33.07320476	4.102176821726729	69.32312846
1560	4.701583235	60.1928904	35.10552636	66.46080503	33.53919497	75.93840046	45.44701553	5.829197974	8.916676897	9.477595428	24.06159954	2.1539229616873836	133.00185582958372	13.67160967	1.645457521	1.461567664	135.9069742385172	51.83472791	22.49636578717442	35.25318205	4.264745410420614	67.65569448
1560.125	4.807343785	59.62761063	35.56504558	65.38810374	34.61189626	74.60200536	45.02021631	5.774455169	8.832939149	9.213901616	25.39799464	2.1504262950719335	133.3336348262683	13.90914712	1.63770177	1.45679434	135.89261906669327	50.21952656	22.49635682475013	36.68809533	4.521728553437985	68.08117628
1560.25	4.825263864	58.77238577	36.40235037	64.02389075	35.97610925	72.98309524	44.37450189	5.69163351	8.70625037	8.959204494	27.01690476	2.144147678863831	133.68329223844293	14.21412054	1.600542313	1.42891594	136.0479003172508	51.69754994	22.496356881222724	38.01144063	4.795112112531814	69.05027032
1560.375	4.93319616	57.7378472	37.32895664	65.06264026	34.93735974	73.78456469	43.59340149	5.591446759	8.552998946	8.721924431	26.21543531	2.1349499808215544	133.96848164990917	14.42610842	1.588125539	1.421241237	136.53594725429744	51.85700514	22.496365475637777	38.90871704	5.001250476419179	69.00271773
1560.5	4.847255966	58.04088026	37.11186377	64.82375056	35.17624944	73.36694096	43.82219842	5.620793077	8.597888764	8.543190408	26.63305904	2.12336881817129	134.2777139080194	14.57295664	1.571139871	1.409415222	137.4565030688724	52.13504588	22.496381428265117	36.27792001	5.109049342548518	66.30926728
1560.625	4.891004794	58.04933441	37.05966079	65.46967628	34.53032372	74.00330142	43.8285815	5.621611793	8.59914112	8.533625145	25.99669858	2.1107456325611027	134.68136555217242	14.63507142	1.55567374	1.399333355	138.89470485442354	50.22964294	22.496402937462882	35.18378735	5.131051976897016	62.05319166
1560.75	4.981056934	57.96551282	37.05343024	65.28790437	34.71209563	73.71737594	43.76529427	5.613494346	8.586724205	8.429471577	26.28262406	2.099219850151732	135.10412812837586	14.70265462	1.547634583	1.393774097	140.8674423745024	50.07197063	22.496427703225937	36.92506552	5.074805601459392	64.42428827
1560.875	5.109624397	56.93191853	37.95845708	65.22384331	34.77615669	73.68484971	42.98490683	5.51339904	8.433612661	8.461006399	26.31515029	2.0907526086053956	135.5302846064065	14.8597854	1.536911006	1.384616505	143.23213725494688	50.44173527	22.496453024499147	38.82048428	4.939297984815894	68.11696291
1561	5.12518841	56.29832601	38.57648557	63.96791646	36.03208354	72.38700857	42.50652992	5.452040694	8.339755402	8.419092103	27.61299143	2.086332656498929	136.1225355106447	15.02236593	1.528484065	1.377921739	145.67732267509956	52.24899575	22.496476048442283	38.99058998	4.752102205912874	67.93087721
1561.125	5.075203262	56.34171543	38.58308131	64.20034764	35.79965236	72.42096108	42.53928992	5.45624261	8.346182895	8.220613434	27.57903892	2.0862004186960688	137.00286942676243	15.25260456	1.502083062	1.355568794	147.8674747397063	50.84796244	22.4964939807089	39.61772323	4.57626410893071	68.5106039
1561.25	5.158286813	55.3770416	39.46467158	65.67692778	34.32307222	73.88819433	41.81093902	5.362821698	8.203280889	8.211266554	26.11180567	2.0905617471922264	138.10083932697856	15.34869145	1.491896861	1.347476545	149.53187577215502	51.82344206	22.496504411726313	40.46168327	4.465996584647259	70.01802325
1561.375	5.141970956	55.89270359	38.96532546	65.28582742	34.71417258	73.5174371	42.20027566	5.41275942	8.279668503	8.23160968	26.4825629	2.099669844495871	139.32782035081462	15.43452486	1.466142517	1.326375042	150.5110395592019	51.48382032	22.496505557371588	41.30885601	4.439133743044807	71.89446688
1561.5	5.153648458	55.13133386	39.71501768	66.59764057	33.40235943	74.92610642	41.62542402	5.339026877	8.166882959	8.328465848	25.07389358	2.113282258349256	140.81187453645498	15.52490913	1.449645643	1.311752343	150.7211801691064	53.53248299	22.496496431907058	41.33412242	4.496650408368154	71.67862058
1561.625	5.219520892	55.18623743	39.59424168	65.30077742	34.69922258	73.67756832	41.66687748	5.344343847	8.175016103	8.376790895	26.32243168	2.1302212171628403	142.67834060303062	15.5434468	1.452201668	1.312788401	150.2147016674273	52.91933527	22.496476952276854	39.57800567	4.636815285245334	68.74568462
1561.75	5.262134608	55.16921812	39.56864727	64.98407337	35.01592663	73.42664662	41.65402751	5.342695663	8.172494946	8.44257325	26.57335338	2.1487297183936107	144.7487595	15.64550697	1.451401414	1.309921079	149.25105443281	50.87045477	22.496447968142284	38.596946	4.827336227769595	64.99438286
1561.875	5.23120777	54.85177547	39.91701676	63.8443789	36.1556211	72.36295918	41.41435102	5.311953892	8.125470563	8.518580284	27.63704082	2.166965716272367	146.59852891093976	15.71279927	1.459201252	1.315604226	148.26044417221325	51.67699743	22.496411142783057	41.08411968	4.991333425519557	68.6488986
1562	5.311399122	54.52574627	40.16285461	64.37099225	35.62900775	72.7528094	41.16819147	5.280380583	8.07717421	8.381817149	27.2471906	2.1829797813228513	147.9756799383184	15.84796951	1.459871348	1.315778231	147.66373882797683	53.00359065	22.496368769640227	41.02812707	5.057580778462607	67.7737236
1562.125	5.167225486	53.95672879	40.87604572	63.22387775	36.77612225	71.35487852	40.7385702	5.22527581	7.992882777	8.131000763	28.64512148	2.1945225574596465	148.91939609126487	16.00006797	1.467303206	1.320725374	147.6445634356215	52.41510065	22.496323578840975	39.85958695	5.0236767293550715	65.68844914
1562.25	5.035236847	53.9408589	41.02390425	61.64458429	38.35541571	69.85266477	40.72658807	5.223738939	7.990531891	8.208080474	30.14733523	2.1996937803062147	149.52786538890484	16.03751869	1.484836139	1.335794658	148.14390657443852	52.18452561	22.496278492862643	40.77318013	4.9426898236245185	65.44034481
1562.375	4.931796857	54.88016519	40.18803796	60.76599245	39.23400755	68.83589639	41.4357859	5.314703208	8.129676075	8.069903941	31.16410361	2.1975198885053118	149.76047317162548	16.13832105	1.491482468	1.339853088	149.0025731879201	52.43306748	22.496236442303417	39.1356498	4.854066561325059	67.6622808
1562.5	4.927233124	53.83491981	41.23784707	61.86298741	38.13701259	70.11383953	40.64660162	5.213479588	7.974838597	8.250852126	29.88616047	2.1880505438966686	149.58521003256052	16.24329591	1.48249622	1.329743752	150.14176560733785	53.00396056	22.496200105246814	43.02124977	4.7551833247461275	68.39423776
1562.625	5.021488086	52.87032722	42.10818469	63.0411316	36.9588684	71.52284088	39.91831205	5.120066544	7.831948625	8.481709278	28.47715912	2.17247636090278	149.1084578654594	16.38761432	1.452089595	1.303859073	151.47937223553785	55.44529801	22.49617169200706	43.35188866	4.644277027482753	70.38514614
1562.75	5.058898687	52.13457743	42.80652388	64.29916895	35.70083105	72.57133225	39.36280405	5.048815087	7.722958293	8.272163296	27.42866775	2.153604172455453	148.45959411501676	16.59234484	1.413699216	1.2716231	152.8569760087523	52.36211934	22.496152784641588	42.04599559	4.549331098079468	67.99443364
1562.875	5.197030615	52.30699778	42.49597161	63.62956257	36.37043743	71.7149346	39.49298538	5.065512612	7.748499789	8.085372028	28.2850654	2.1354299737772813	147.6520464245851	16.62865275	1.393336532	1.257068509	154.0955879146054	52.58598324	22.496144078931717	42.69115925	4.490395762565878	67.90115833
1563	5.049596371	53.19418314	41.75622049	64.54805367	35.45194633	72.39302717	40.16283071	5.151429388	7.879923038	7.844973496	27.60697283	2.1218347246765963	146.66730359728479	16.59487067	1.381473791	1.249982928	155.17507661482588	52.31834722	22.49614530430691	41.7776674	4.437290428573457	68.04459691
1563.125	5.112675902	53.01789164	41.86943246	65.49330024	34.50669976	73.54091457	40.02972658	5.134356973	7.853808088	8.047614333	26.45908543	2.1154920003870776	145.6332983664717	16.40600698	1.401072163	1.267498302	156.1163576082493	52.26673624	22.49615523002568	42.4816072	4.347198373989331	69.30941939
1563.25	5.080735119	54.20136423	40.71790065	63.89914953	36.10085047	72.17239397	40.92327558	5.248966787	8.02912186	8.273244432	27.82760603	2.1173685015880164	144.75875272921155	16.35662138	1.412139	1.276800218	156.76144254940579	53.27451762	22.496171805741326	42.55386889	4.230241008411589	68.3912158
1563.375	5.200582815	52.93106262	41.86835457	62.59652243	37.40347757	70.69038063	39.96416867	5.125948279	7.840945666	8.093858202	29.30961937	2.1265873314103323	144.1594483156343	16.40900836	1.421833875	1.28205562	156.82068396501305	52.17169474	22.49619247057801	42.07918942	4.143609071445891	66.9616282
1563.5	5.137010975	52.74886982	42.1141192	62.25002806	37.74997194	70.5788248	39.82660893	5.108304371	7.813956528	8.328796738	29.4211752	2.1406540692533573	143.7642561370028	16.39724482	1.440282984	1.294745712	156.22883906285898	52.19891554	22.496214468428228	43.18451285	4.126939242460983	68.01970005
